R3.gr1	GREATEST	ERR	Invalid Input Error: Attempting to execute an unsuccessful or closed pending query result Error: Binder Error: Cannot mix values of type INTEGER[] and INTEGER_LITERAL in CASE expression - an explicit cast is required LIN...
R3.gr2	GREATEST	ERR	Invalid Input Error: Attempting to execute an unsuccessful or closed pending query result Error: Binder Error: Cannot mix values of type INTEGER[] and INTEGER_LITERAL in CASE expression - an explicit cast is required LIN...
R3.gr3	GREATEST	ERR	Invalid Input Error: Attempting to execute an unsuccessful or closed pending query result Error: Binder Error: Cannot mix values of type INTEGER[] and INTEGER_LITERAL in COALESCE operator - an explicit cast is required
R3.gr4	GREATEST	ERR	Invalid Input Error: Attempting to execute an unsuccessful or closed pending query result Error: Binder Error: No function matches the given name and argument types 'max(DOUBLE, DOUBLE)'. You might need to add explicit t...
R3.le1	LEAST	ERR	Invalid Input Error: Attempting to execute an unsuccessful or closed pending query result Error: Binder Error: No function matches the given name and argument types 'min(DOUBLE, DOUBLE)'. You might need to add explicit t...
R3.le2	LEAST	ERR	Invalid Input Error: Attempting to execute an unsuccessful or closed pending query result Error: Binder Error: Cannot mix values of type INTEGER[] and INTEGER_LITERAL in COALESCE operator - an explicit cast is required
R3.gr5	GREATEST	OK	<null>
R3.ci1	MISC	ERR	Parser Error: syntax error at or near "ON" LINE 1: PRAGMA case_sensitive_like=ON ^
R3.ci2	STARTS_WITH	OK	Boolean:false
R3.ci3	MISC	ERR	Catalog Error: unrecognized configuration parameter "case_sensitive_like" Did you mean: "access_mode"
R3.icu	MISC	ERR	Invalid Input Error: Attempting to execute an unsuccessful or closed pending query result Error: Catalog Error: Scalar Function with name sqlite_compileoption_used does not exist! Did you mean "sem"? LINE 1: SELECT sqlit...
R3.opts	MISC	ERR	Invalid Input Error: Attempting to execute an unsuccessful or closed pending query result Error: Catalog Error: Scalar Function with name sqlite_compileoption_get does not exist! Did you mean "sem"? LINE 1: SELECT group_...
R3.sw1	STARTS_WITH	OK	Boolean:false
R3.sw2	STARTS_WITH	OK	Boolean:true
R3.sw3	STARTS_WITH	OK	Boolean:true
R3.sw4	STARTS_WITH	OK	Boolean:true
R3.sw5	STARTS_WITH	OK	Boolean:false
R3.ew1	ENDS_WITH	OK	Boolean:true
R3.ew2	ENDS_WITH	OK	Boolean:true
R3.ew3	ENDS_WITH	ERR	Invalid Input Error: Attempting to execute an unsuccessful or closed pending query result Error: Catalog Error: Scalar Function with name rightstr does not exist! Did you mean "right"? LINE 1: SELECT rightstr('abcdef',le...
R3.ew4	ENDS_WITH	ERR	Invalid Input Error: Attempting to execute an unsuccessful or closed pending query result Error: Catalog Error: Scalar Function with name rightstr does not exist! Did you mean "right"? LINE 1: SELECT rightstr('abc',lengt...
R3.ew5	ENDS_WITH	OK	Boolean:true
R3.ew6	ENDS_WITH	OK	Boolean:true
R3.ew7	ENDS_WITH	OK	Boolean:false
R3.sub1	SUBSTRING	OK	String:def
R3.sub2	SUBSTRING	OK	String:|
R3.fmt1	FORMAT	OK	String:%s-%s
R3.fmt2	FORMAT	OK	String:%s
R3.fmt3	FORMAT	ERR	Invalid Input Error: Attempting to execute an unsuccessful or closed pending query result Error: Catalog Error: Scalar Function with name to_char does not exist! Did you mean "to_hours"? LINE 1: SELECT to_char(3.14159,'F...
R3.fmt4	FORMAT	OK	String:%s%%
R3.fmt5	FORMAT	ERR	Invalid Input Error: Invalid type specifier "s" for formatting a value of type int
R3.sp1	SPLIT_PART	OK	String:c
R3.sp2	SPLIT_PART	OK	String:,|
R3.re1	REGEXP_EXTRACT	ERR	Invalid Input Error: Attempting to execute an unsuccessful or closed pending query result Error: Catalog Error: Scalar Function with name regexp_substr does not exist! Did you mean "regexp_extract"? LINE 1: SELECT coales...
R3.re2	REGEXP_EXTRACT	ERR	Invalid Input Error: Attempting to execute an unsuccessful or closed pending query result Error: Catalog Error: Scalar Function with name regexp_substr does not exist! Did you mean "regexp_extract"? LINE 1: SELECT coales...
R3.re3	REGEXP_EXTRACT	ERR	Invalid Input Error: Attempting to execute an unsuccessful or closed pending query result Error: Catalog Error: Scalar Function with name regexp_substr does not exist! Did you mean "regexp_extract"? LINE 1: SELECT coales...
R3.re4	REGEXP_EXTRACT	ERR	Invalid Input Error: Attempting to execute an unsuccessful or closed pending query result Error: Catalog Error: Scalar Function with name regexp_substr does not exist! Did you mean "regexp_extract"? LINE 1: SELECT coales...
R3.rea1	REGEXP_EXTRACT_ALL	ERR	Invalid Input Error: Attempting to execute an unsuccessful or closed pending query result Error: Catalog Error: Scalar Function with name regexp_count does not exist! Did you mean "regr_count"? LINE 1: ...xp_substr('a1b2...
R3.guid1	GUID	ERR	Invalid Input Error: Attempting to execute an unsuccessful or closed pending query result Error: Catalog Error: Scalar Function with name randomblob does not exist! Did you mean "random"? LINE 1: SELECT lower(substr(hex(...
R3.guid2	GUID	ERR	Invalid Input Error: Attempting to execute an unsuccessful or closed pending query result Error: Catalog Error: Scalar Function with name randomblob does not exist! Did you mean "random"? LINE 1: SELECT length(lower(subs...
R3.b64a	ENCODE_BASE64	OK	String:68656C6C6F
R3.b64b	ENCODE_BASE64	OK	String:68656C6C6F
R3.b64c	ENCODE_BASE64	OK	DuckDBBlobResult:DuckDBBlobResult{buffer=java.nio.HeapByteBuffer[pos=0 lim=5 cap=5]}
R3.lev1	LEVENSHTEIN	OK	Long:6
R3.lev2	LEVENSHTEIN	OK	Long:36
R3.split1	SPLIT	OK	JsonNode:["a","b","c"]
R3.split2	SPLIT	OK	String:JSON
