FIX.emp	fixture	OK	Integer:5
FIX.dept	fixture	OK	Integer:3
FIX.proj	fixture	OK	Integer:3
FIX.empdept	fixture	OK	Integer:4
JOIN.inner.c1	joins	OK	Integer:4
JOIN.inner.c2	joins	OK	Integer:4
JOIN.left.c1	joins	OK	Integer:5
JOIN.left.c2	joins	OK	Integer:5
JOIN.right.c1	joins	OK	Integer:5
JOIN.right.c2	joins	OK	Integer:5
JOIN.full.c1	joins	OK	Integer:6
JOIN.full.c2	joins	OK	Integer:6
JOIN.full.c3	joins	OK	Integer:6
JOIN.cross.c1	joins	OK	Integer:15
JOIN.cross.c2	joins	OK	Integer:15
JOIN.natural.c1	joins	OK	Integer:0
JOIN.self.c1	joins	OK	Integer:3
JOIN.self.c2	joins	OK	Integer:3
JOIN.using.c1	joins	OK	Integer:5
JOIN.on_true.c1	joins	OK	Integer:15
JOIN.on_1eq1.c1	joins	OK	Integer:15
JOIN.lateral.c1	joins	ERR	[SQLITE_ERROR] SQL error or missing database (near "SELECT": syntax error)
JOIN.lateral.c2	joins	ERR	[SQLITE_ERROR] SQL error or missing database (near "SELECT": syntax error)
JOIN.leftlateral.c1	joins	ERR	[SQLITE_ERROR] SQL error or missing database (near "SELECT": syntax error)
JOIN.leftlateral.c2	joins	OK	Integer:5
JOIN.asof.c1	joins	ERR	[SQLITE_ERROR] SQL error or missing database (near "ASOF": syntax error)
JOIN.asof.c2	joins	ERR	[SQLITE_ERROR] SQL error or missing database (near "SELECT": syntax error)
JOIN.three.c1	joins	OK	Integer:5
SET.union.c1	setops	OK	Integer:5
SET.unionall.c1	setops	OK	Integer:8
SET.intersect.c1	setops	OK	Integer:3
SET.intersectall.c1	setops	ERR	[SQLITE_ERROR] SQL error or missing database (near "ALL": syntax error)
SET.except.c1	setops	OK	Integer:2
SET.except.c2	setops	ERR	[SQLITE_ERROR] SQL error or missing database (near "SELECT": syntax error)
SET.exceptall.c1	setops	ERR	[SQLITE_ERROR] SQL error or missing database (near "ALL": syntax error)
SET.order.c1	setops	OK	Integer:5
SET.orderlimit.c1	setops	OK	Integer:5
SET.orderlimitoff.c1	setops	OK	Integer:3
SET.branchlimit.c1	setops	ERR	[SQLITE_ERROR] SQL error or missing database (near "UNION": syntax error)
SRC.dual.c1	sources	OK	Integer:2
SRC.dual.c2	sources	OK	Integer:2
SRC.dual.str	sources	OK	String:x
SRC.values.c1	sources	ERR	[SQLITE_ERROR] SQL error or missing database (near "(": syntax error)
SRC.values.c2	sources	OK	Integer:2
SRC.values.c3	sources	OK	Integer:2
SRC.values.sel	sources	ERR	[SQLITE_ERROR] SQL error or missing database (near "(": syntax error)
SRC.subselect.c1	sources	OK	Integer:4
SRC.subselect.nest3	sources	OK	Integer:5
STAR.plain.c1	sources	OK	Integer:5
STAR.qual.c1	sources	OK	Integer:5
STAR.except.c1	sources	ERR	[SQLITE_ERROR] SQL error or missing database (near "EXCLUDE": syntax error)
STAR.except.c2	sources	ERR	[SQLITE_ERROR] SQL error or missing database (near "(": syntax error)
STAR.except.c3	sources	OK	Integer:5
EXISTS.c1	shapes	OK	Integer:2
EXISTS.not.c1	shapes	OK	Integer:1
SCALARSUB.d1	shapes	OK	Integer:5
SCALARSUB.d3	shapes	OK	Integer:3
SCALARSUB.sel3	shapes	OK	Integer:3
CASE.c1	shapes	OK	String:y
CASE.noelse	shapes	OK	<null>
CASE.searched	shapes	OK	String:b
LIMIT.c1	shapes	OK	Integer:1
LIMIT.off.c1	shapes	OK	Integer:3
LIMIT.off.c2	shapes	OK	Integer:3
LIMIT.fetch.c1	shapes	ERR	[SQLITE_ERROR] SQL error or missing database (near "OFFSET": syntax error)
LIMIT.top.c1	shapes	ERR	[SQLITE_ERROR] SQL error or missing database (near "1": syntax error)
LIMIT.offonly.c1	shapes	ERR	[SQLITE_ERROR] SQL error or missing database (near "OFFSET": syntax error)
QUALIFY.c1	shapes	ERR	[SQLITE_ERROR] SQL error or missing database (near "rn": syntax error)
QUALIFY.c2	shapes	OK	Integer:1
WIN.rownum.c1	windows	OK	Integer:15
WIN.rank.c1	windows	OK	Integer:13
WIN.denserank.c1	windows	OK	Integer:11
WIN.percentrank.c1	windows	OK	Double:2500.0
WIN.cumedist.c1	windows	OK	Double:3000.0
WIN.ntile.c1	windows	OK	Integer:7
WIN.lag.c1	windows	OK	Integer:10
WIN.lag.n	windows	OK	Integer:6
WIN.lag.def	windows	OK	Integer:109
WIN.lead.c1	windows	OK	Integer:14
WIN.firstvalue.c1	windows	OK	Integer:5
WIN.lastvalue.c1	windows	OK	Integer:15
WIN.nthvalue.c1	windows	OK	Integer:8
WIN.sumover.c1	windows	OK	Integer:25
WIN.countover.c1	windows	OK	Integer:25
WIN.frame.rows_ubp_cr	windows	OK	Integer:35
WIN.frame.rows_1p_1f	windows	OK	Integer:39
WIN.frame.rows_cr_ubf	windows	OK	Integer:55
WIN.frame.rows_ubp_ubf	windows	OK	Integer:75
WIN.frame.rows_2p_1p	windows	OK	Integer:16
WIN.frame.rows_short	windows	OK	Integer:35
WIN.frame.range_ubp_cr	windows	OK	Integer:35
WIN.frame.range_1p_1f	windows	OK	Integer:39
WIN.frame.range_ubp_ubf	windows	OK	Integer:75
WIN.frame.groups_1p_cr	windows	OK	Integer:41
WIN.frame.intervalp.c1	windows	ERR	[SQLITE_ERROR] SQL error or missing database (near "1": syntax error)
WIN.frame.intervalp.c2	windows	ERR	[SQLITE_ERROR] SQL error or missing database (near "'1'": syntax error)
WIN.frame.intervalp.c3	windows	ERR	[SQLITE_ERROR] SQL error or missing database (near "1": syntax error)
WIN.frame.intervalp.c4	windows	ERR	[SQLITE_ERROR] SQL error or missing database (near "'1 day'": syntax error)
WIN.frame.intervalp.c5	windows	ERR	[SQLITE_ERROR] SQL error or missing database (near "'1'": syntax error)
WIN.frame.intervalf.c1	windows	ERR	[SQLITE_ERROR] SQL error or missing database (near "'1'": syntax error)
WIN.frame.intervalp.sub	windows	OK	Integer:4
WIN.frame.intervalp.pgsub	windows	ERR	[SQLITE_ERROR] SQL error or missing database (near "'1 day'": syntax error)
WIN.named.c1	windows	OK	Integer:35
WIN.named.two	windows	OK	Integer:34
WIN.ignorenulls.c1	windows	ERR	[SQLITE_ERROR] SQL error or missing database (near "NULLS": syntax error)
WIN.ignorenulls.c2	windows	ERR	[SQLITE_ERROR] SQL error or missing database (near "IGNORE": syntax error)
WIN.ignorenulls.fv1	windows	ERR	[SQLITE_ERROR] SQL error or missing database (near "NULLS": syntax error)
WIN.ignorenulls.fv2	windows	ERR	[SQLITE_ERROR] SQL error or missing database (near "IGNORE": syntax error)
WIN.ignorenulls.wa	windows	OK	Double:400.0
WIN.aggorder.c1	windows	ERR	[SQLITE_ERROR] SQL error or missing database (ORDER BY may not be used with non-aggregate string_agg())
WIN.aggorder.c2	windows	ERR	[SQLITE_ERROR] SQL error or missing database (ORDER BY may not be used with non-aggregate group_concat())
WIN.aggdistinct.c1	windows	ERR	[SQLITE_ERROR] SQL error or missing database (DISTINCT is not supported for window functions)
WIN.aggdistinct.grp	windows	OK	Integer:2
WIN.aggorder.grp.c1	windows	OK	String:alice,bob,carol,dave,eve
WIN.aggorder.grp.c2	windows	ERR	[SQLITE_ERROR] SQL error or missing database (near "(": syntax error)
WIN.aggorder.grp.c3	windows	OK	String:alice,bob,carol,dave,eve
WIN.aggorder.grp.c4	windows	OK	String:alice,bob,carol,dave,eve
WIN.filter.c1	windows	OK	Integer:2
WIN.overempty.c1	windows	OK	Integer:75
RETRY.values.alias1	sources	ERR	[SQLITE_ERROR] SQL error or missing database (near "(": syntax error)
RETRY.values.alias2	sources	OK	String:b
RETRY.values.alias3	sources	OK	String:b
RETRY.values.bare	sources	OK	Integer:2
RETRY.exceptall.c2	setops	OK	Integer:2
RETRY.branchlimit.c2	setops	OK	Integer:4
RETRY.offonly.c2	shapes	OK	Integer:3
RETRY.offonly.c3	shapes	OK	Integer:3
TY.bool.ddl	types	OK	<nors>
TY.bool.ins	types	OK	<nors>
TY.bool.sel	types	OK	Integer:1
TY.bool.cast	types	OK	Integer:1
TY.bool.lit	types	OK	Integer:1
TY.bool.lit0	types	OK	Integer:0
TY.bool.cmp	types	OK	Integer:1
TY.bool.cmpf	types	OK	Integer:0
TY.bool.num	types	OK	Integer:0
TY.bool.where	types	OK	Integer:5
TY.bool.and	types	OK	Integer:0
TY.int.ddl	types	OK	<nors>
TY.int.ins	types	OK	<nors>
TY.int.sel	types	OK	Integer:42
